#       rho               z           Re density       Im density
    11.313491436     9.166232324      0.000000097      0.000000000
    11.313491436     9.832827187      0.000000034      0.000000000
    11.313491436    10.507502518      0.000000010      0.000000000
    11.313491436    11.191263275      0.000000002      0.000000000
    11.313491436    11.885263031      0.000000000      0.000000000
    11.313491436    12.590841867      0.000000000      0.000000000
    11.313491436    13.309577325      0.000000000      0.000000000
    11.313491436    14.043354475      0.000000000      0.000000000
    11.313491436    14.794464838      0.000000000      0.000000000
    11.313491436    15.565750362      0.000000000      0.000000000
    11.313491436    16.360820723      0.000000000      0.000000000
    11.313491436    17.184396135      0.000000000      0.000000000
    11.313491436    18.042878718      0.000000000      0.000000000
    11.313491436    18.945374484      0.000000000      0.000000000
    11.313491436    19.905702258      0.000000000      0.000000000
    11.313491436    20.946907526      0.000000000      0.000000000
    11.313491436    22.113746483      0.000000000      0.000000000
    11.313491436    23.523522399      0.000000000      0.000000000
    12.005987394     0.309074472      0.000008545      0.000000000
    12.005987394     0.927406866      0.000008109      0.000000000
    12.005987394     1.546291032      0.000007309      0.000000000
    12.005987394     2.166099581      0.000006265      0.000000000
    12.005987394     2.787212382      0.000005118      0.000000000
    12.005987394     3.410019700      0.000003993      0.000000000
    12.005987394     4.034925580      0.000002980      0.000000000
    12.005987394     4.662351564      0.000002129      0.000000000
    12.005987394     5.292740862      0.000001452      0.000000000
    12.005987394     5.926563084      0.000000938      0.000000000
    12.005987394     6.564319719      0.000000566      0.000000000
    12.005987394     7.206550557      0.000000313      0.000000000
    12.005987394     7.853841317      0.000000156      0.000000000
    12.005987394     8.506832843      0.000000068      0.000000000
    12.005987394     9.166232324      0.000000025      0.000000000
    12.005987394     9.832827187      0.000000008      0.000000000
    12.005987394    10.507502518      0.000000002      0.000000000
    12.005987394    11.191263275      0.000000000      0.000000000
    12.005987394    11.885263031      0.000000000      0.000000000
    12.005987394    12.590841867      0.000000000      0.000000000
    12.005987394    13.309577325      0.000000000      0.000000000
    12.005987394    14.043354475      0.000000000      0.000000000
    12.005987394    14.794464838      0.000000000      0.000000000
    12.005987394    15.565750362      0.000000000      0.000000000
    12.005987394    16.360820723      0.000000000      0.000000000
    12.005987394    17.184396135      0.000000000      0.000000000
    12.005987394    18.042878718      0.000000000      0.000000000
    12.005987394    18.945374484      0.000000000      0.000000000
    12.005987394    19.905702258      0.000000000      0.000000000
    12.005987394    20.946907526      0.000000000      0.000000000
    12.005987394    22.113746483      0.000000000      0.000000000
    12.005987394    23.523522399      0.000000000      0.000000000
    12.710083993     0.309074472      0.000002763      0.000000000
    12.710083993     0.927406866      0.000002636      0.000000000
    12.710083993     1.546291032      0.000002399      0.000000000
    12.710083993     2.166099581      0.000002083      0.000000000
    12.710083993     2.787212382      0.000001726      0.000000000
    12.710083993     3.410019700      0.000001364      0.000000000
    12.710083993     4.034925580      0.000001025      0.000000000
    12.710083993     4.662351564      0.000000729      0.000000000
    12.710083993     5.292740862      0.000000486      0.000000000
    12.710083993     5.926563084      0.000000301      0.000000000
    12.710083993     6.564319719      0.000000170      0.000000000
    12.710083993     7.206550557      0.000000087      0.000000000
    12.710083993     7.853841317      0.000000039      0.000000000
    12.710083993     8.506832843      0.000000015      0.000000000
    12.710083993     9.166232324      0.000000005      0.000000000
    12.710083993     9.832827187      0.000000001      0.000000000
    12.710083993    10.507502518      0.000000000      0.000000000
    12.710083993    11.191263275      0.000000000      0.000000000
    12.710083993    11.885263031      0.000000000      0.000000000
    12.710083993    12.590841867      0.000000000      0.000000000
    12.710083993    13.309577325      0.000000000      0.000000000
    12.710083993    14.043354475      0.000000000      0.000000000
    12.710083993    14.794464838      0.000000000      0.000000000
    12.710083993    15.565750362      0.000000000      0.000000000
    12.710083993    16.360820723      0.000000000      0.000000000
    12.710083993    17.184396135      0.000000000      0.000000000
    12.710083993    18.042878718      0.000000000      0.000000000
    12.710083993    18.945374484      0.000000000      0.000000000
    12.710083993    19.905702258      0.000000000      0.000000000
    12.710083993    20.946907526      0.000000000      0.000000000
    12.710083993    22.113746483      0.000000000      0.000000000
    12.710083993    23.523522399      0.000000000      0.000000000
    13.427355368     0.309074472      0.000000874      0.000000000
    13.427355368     0.927406866      0.000000833      0.000000000
    13.427355368     1.546291032      0.000000757      0.000000000
    13.427355368     2.166099581      0.000000654      0.000000000
    13.427355368     2.787212382      0.000000536      0.000000000
    13.427355368     3.410019700      0.000000416      0.000000000
    13.427355368     4.034925580      0.000000303      0.000000000
    13.427355368     4.662351564      0.000000206      0.000000000
    13.427355368     5.292740862      0.000000129      0.000000000
    13.427355368     5.926563084      0.000000074      0.000000000
    13.427355368     6.564319719      0.000000038      0.000000000
    13.427355368     7.206550557      0.000000018      0.000000000
    13.427355368     7.853841317      0.000000007      0.000000000
    13.427355368     8.506832843      0.000000003      0.000000000
    13.427355368     9.166232324      0.000000001      0.000000000
    13.427355368     9.832827187      0.000000000      0.000000000
    13.427355368    10.507502518      0.000000000      0.000000000
    13.427355368    11.191263275      0.000000000      0.000000000
    13.427355368    11.885263031      0.000000000      0.000000000
    13.427355368    12.590841867      0.000000000      0.000000000
    13.427355368    13.309577325      0.000000000      0.000000000
    13.427355368    14.043354475      0.000000000      0.000000000
    13.427355368    14.794464838      0.000000000      0.000000000
    13.427355368    15.565750362      0.000000000      0.000000000
    13.427355368    16.360820723      0.000000000      0.000000000
    13.427355368    17.184396135      0.000000000      0.000000000
    13.427355368    18.042878718      0.000000000      0.000000000
    13.427355368    18.945374484      0.000000000      0.000000000
    13.427355368    19.905702258      0.000000000      0.000000000
    13.427355368    20.946907526      0.000000000      0.000000000
    13.427355368    22.113746483      0.000000000      0.000000000
    13.427355368    23.523522399      0.000000000      0.000000000
    14.159682984     0.309074472      0.000000228      0.000000000
    14.159682984     0.927406866      0.000000216      0.000000000
    14.159682984     1.546291032      0.000000193      0.000000000
    14.159682984     2.166099581      0.000000163      0.000000000
    14.159682984     2.787212382      0.000000130      0.000000000
    14.159682984     3.410019700      0.000000096      0.000000000
    14.159682984     4.034925580      0.000000067      0.000000000
    14.159682984     4.662351564      0.000000042      0.000000000
    14.159682984     5.292740862      0.000000025      0.000000000
    14.159682984     5.926563084      0.000000013      0.000000000
    14.159682984     6.564319719      0.000000006      0.000000000
    14.159682984     7.206550557      0.000000003      0.000000000
    14.159682984     7.853841317      0.000000001      0.000000000
    14.159682984     8.506832843      0.000000000      0.000000000
    14.159682984     9.166232324      0.000000000      0.000000000
    14.159682984     9.832827187      0.000000000      0.000000000
    14.159682984    10.507502518      0.000000000      0.000000000
    14.159682984    11.191263275      0.000000000      0.000000000
    14.159682984    11.885263031      0.000000000      0.000000000
    14.159682984    12.590841867      0.000000000      0.000000000
    14.159682984    13.309577325      0.000000000      0.000000000
    14.159682984    14.043354475      0.000000000      0.000000000
    14.159682984    14.794464838      0.000000000      0.000000000
    14.159682984    15.565750362      0.000000000      0.000000000
    14.159682984    16.360820723      0.000000000      0.000000000
    14.159682984    17.184396135      0.000000000      0.000000000
    14.159682984    18.042878718      0.000000000      0.000000000
    14.159682984    18.945374484      0.000000000      0.000000000
    14.159682984    19.905702258      0.000000000      0.000000000
    14.159682984    20.946907526      0.000000000      0.000000000
    14.159682984    22.113746483      0.000000000      0.000000000
    14.159682984    23.523522399      0.000000000      0.000000000
    14.909354429     0.309074472      0.000000042      0.000000000
    14.909354429     0.927406866      0.000000039      0.000000000
    14.909354429     1.546291032      0.000000034      0.000000000
    14.909354429     2.166099581      0.000000028      0.000000000
    14.909354429     2.787212382      0.000000022      0.000000000
    14.909354429     3.410019700      0.000000015      0.000000000
    14.909354429     4.034925580      0.000000010      0.000000000
    14.909354429     4.662351564      0.000000006      0.000000000
    14.909354429     5.292740862      0.000000003      0.000000000
    14.909354429     5.926563084      0.000000002      0.000000000
    14.909354429     6.564319719      0.000000001      0.000000000
    14.909354429     7.206550557      0.000000000      0.000000000
    14.909354429     7.853841317      0.000000000      0.000000000
    14.909354429     8.506832843      0.000000000      0.000000000
    14.909354429     9.166232324      0.000000000      0.000000000
    14.909354429     9.832827187      0.000000000      0.000000000
    14.909354429    10.507502518      0.000000000      0.000000000
    14.909354429    11.191263275      0.000000000      0.000000000
    14.909354429    11.885263031      0.000000000      0.000000000
    14.909354429    12.590841867      0.000000000      0.000000000
    14.909354429    13.309577325      0.000000000      0.000000000
    14.909354429    14.043354475      0.000000000      0.000000000
    14.909354429    14.794464838      0.000000000      0.000000000
    14.909354429    15.565750362      0.000000000      0.000000000
    14.909354429    16.360820723      0.000000000      0.000000000
    14.909354429    17.184396135      0.000000000      0.000000000
    14.909354429    18.042878718      0.000000000      0.000000000
    14.909354429    18.945374484      0.000000000      0.000000000
    14.909354429    19.905702258      0.000000000      0.000000000
    14.909354429    20.946907526      0.000000000      0.000000000
    14.909354429    22.113746483      0.000000000      0.000000000
    14.909354429    23.523522399      0.000000000      0.000000000
    15.679207199     0.309074472      0.000000005      0.000000000
    15.679207199     0.927406866      0.000000005      0.000000000
    15.679207199     1.546291032      0.000000004      0.000000000
    15.679207199     2.166099581      0.000000003      0.000000000
    15.679207199     2.787212382      0.000000002      0.000000000
    15.679207199     3.410019700      0.000000002      0.000000000
    15.679207199     4.034925580      0.000000001      0.000000000
    15.679207199     4.662351564      0.000000001      0.000000000
    15.679207199     5.292740862      0.000000000      0.000000000
    15.679207199     5.926563084      0.000000000      0.000000000
    15.679207199     6.564319719      0.000000000      0.000000000
    15.679207199     7.206550557      0.000000000      0.000000000
    15.679207199     7.853841317      0.000000000      0.000000000
    15.679207199     8.506832843      0.000000000      0.000000000
    15.679207199     9.166232324      0.000000000      0.000000000
    15.679207199     9.832827187      0.000000000      0.000000000
    15.679207199    10.507502518      0.000000000      0.000000000
    15.679207199    11.191263275      0.000000000      0.000000000
    15.679207199    11.885263031      0.000000000      0.000000000
    15.679207199    12.590841867      0.000000000      0.000000000
    15.679207199    13.309577325      0.000000000      0.000000000
    15.679207199    14.043354475      0.000000000      0.000000000
    15.679207199    14.794464838      0.000000000      0.000000000
    15.679207199    15.565750362      0.000000000      0.000000000
    15.679207199    16.360820723      0.000000000      0.000000000
    15.679207199    17.184396135      0.000000000      0.000000000
    15.679207199    18.042878718      0.000000000      0.000000000
    15.679207199    18.945374484      0.000000000      0.000000000
    15.679207199    19.905702258      0.000000000      0.000000000
    15.679207199    20.946907526      0.000000000      0.000000000
    15.679207199    22.113746483      0.000000000      0.000000000
    15.679207199    23.523522399      0.000000000      0.000000000
    16.472845733     0.309074472      0.000000000      0.000000000
    16.472845733     0.927406866      0.000000000      0.000000000
    16.472845733     1.546291032      0.000000000      0.000000000
    16.472845733     2.166099581      0.000000000      0.000000000
    16.472845733     2.787212382      0.000000000      0.000000000
    16.472845733     3.410019700      0.000000000      0.000000000
    16.472845733     4.034925580      0.000000000      0.000000000
    16.472845733     4.662351564      0.000000000      0.000000000
    16.472845733     5.292740862      0.000000000      0.000000000
    16.472845733     5.926563084      0.000000000      0.000000000
    16.472845733     6.564319719      0.000000000      0.000000000
    16.472845733     7.206550557      0.000000000      0.000000000
    16.472845733     7.853841317      0.000000000      0.000000000
    16.472845733     8.506832843      0.000000000      0.000000000
    16.472845733     9.166232324      0.000000000      0.000000000
    16.472845733     9.832827187      0.000000000      0.000000000
    16.472845733    10.507502518      0.000000000      0.000000000
    16.472845733    11.191263275      0.000000000      0.000000000
    16.472845733    11.885263031      0.000000000      0.000000000
    16.472845733    12.590841867      0.000000000      0.000000000
    16.472845733    13.309577325      0.000000000      0.000000000
    16.472845733    14.043354475      0.000000000      0.000000000
    16.472845733    14.794464838      0.000000000      0.000000000
    16.472845733    15.565750362      0.000000000      0.000000000
    16.472845733    16.360820723      0.000000000      0.000000000
    16.472845733    17.184396135      0.000000000      0.000000000
    16.472845733    18.042878718      0.000000000      0.000000000
    16.472845733    18.945374484      0.000000000      0.000000000
    16.472845733    19.905702258      0.000000000      0.000000000
    16.472845733    20.946907526      0.000000000      0.000000000
    16.472845733    22.113746483      0.000000000      0.000000000
    16.472845733    23.523522399      0.000000000      0.000000000
    17.294983810     0.309074472      0.000000000      0.000000000
    17.294983810     0.927406866      0.000000000      0.000000000
    17.294983810     1.546291032      0.000000000      0.000000000
    17.294983810     2.166099581      0.000000000      0.000000000
    17.294983810     2.787212382      0.000000000      0.000000000
    17.294983810     3.410019700      0.000000000      0.000000000
    17.294983810     4.034925580      0.000000000      0.000000000
    17.294983810     4.662351564      0.000000000      0.000000000
    17.294983810     5.292740862      0.000000000      0.000000000
    17.294983810     5.926563084      0.000000000      0.000000000
    17.294983810     6.564319719      0.000000000      0.000000000
    17.294983810     7.206550557      0.000000000      0.000000000
    17.294983810     7.853841317      0.000000000      0.000000000
    17.294983810     8.506832843      0.000000000      0.000000000
    17.294983810     9.166232324      0.000000000      0.000000000
    17.294983810     9.832827187      0.000000000      0.000000000
    17.294983810    10.507502518      0.000000000      0.000000000
    17.294983810    11.191263275      0.000000000      0.000000000
    17.294983810    11.885263031      0.000000000      0.000000000
    17.294983810    12.590841867      0.000000000      0.000000000
    17.294983810    13.309577325      0.000000000      0.000000000
    17.294983810    14.043354475      0.000000000      0.000000000
    17.294983810    14.794464838      0.000000000      0.000000000
    17.294983810    15.565750362      0.000000000      0.000000000
    17.294983810    16.360820723      0.000000000      0.000000000
    17.294983810    17.184396135      0.000000000      0.000000000
    17.294983810    18.042878718      0.000000000      0.000000000
    17.294983810    18.945374484      0.000000000      0.000000000
    17.294983810    19.905702258      0.000000000      0.000000000
    17.294983810    20.946907526      0.000000000      0.000000000
    17.294983810    22.113746483      0.000000000      0.000000000
    17.294983810    23.523522399      0.000000000      0.000000000
    18.152015221     0.309074472      0.000000000      0.000000000
    18.152015221     0.927406866      0.000000000      0.000000000
    18.152015221     1.546291032      0.000000000      0.000000000
    18.152015221     2.166099581      0.000000000      0.000000000
    18.152015221     2.787212382      0.000000000      0.000000000
    18.152015221     3.410019700      0.000000000      0.000000000
    18.152015221     4.034925580      0.000000000      0.000000000
    18.152015221     4.662351564      0.000000000      0.000000000
    18.152015221     5.292740862      0.000000000      0.000000000
    18.152015221     5.926563084      0.000000000      0.000000000
    18.152015221     6.564319719      0.000000000      0.000000000
    18.152015221     7.206550557      0.000000000      0.000000000
    18.152015221     7.853841317      0.000000000      0.000000000
    18.152015221     8.506832843      0.000000000      0.000000000
    18.152015221     9.166232324      0.000000000      0.000000000
    18.152015221     9.832827187      0.000000000      0.000000000
    18.152015221    10.507502518      0.000000000      0.000000000
    18.152015221    11.191263275      0.000000000      0.000000000
    18.152015221    11.885263031      0.000000000      0.000000000
    18.152015221    12.590841867      0.000000000      0.000000000
    18.152015221    13.309577325      0.000000000      0.000000000
    18.152015221    14.043354475      0.000000000      0.000000000
    18.152015221    14.794464838      0.000000000      0.000000000
    18.152015221    15.565750362      0.000000000      0.000000000
    18.152015221    16.360820723      0.000000000      0.000000000
    18.152015221    17.184396135      0.000000000      0.000000000
    18.152015221    18.042878718      0.000000000      0.000000000
    18.152015221    18.945374484      0.000000000      0.000000000
    18.152015221    19.905702258      0.000000000      0.000000000
    18.152015221    20.946907526      0.000000000      0.000000000
    18.152015221    22.113746483      0.000000000      0.000000000
    18.152015221    23.523522399      0.000000000      0.000000000
    19.053034529     0.309074472      0.000000000      0.000000000
    19.053034529     0.927406866      0.000000000      0.000000000
    19.053034529     1.546291032      0.000000000      0.000000000
    19.053034529     2.166099581      0.000000000      0.000000000
    19.053034529     2.787212382      0.000000000      0.000000000
    19.053034529     3.410019700      0.000000000      0.000000000
    19.053034529     4.034925580      0.000000000      0.000000000
    19.053034529     4.662351564      0.000000000      0.000000000
    19.053034529     5.292740862      0.000000000      0.000000000
    19.053034529     5.926563084      0.000000000      0.000000000
    19.053034529     6.564319719      0.000000000      0.000000000
    19.053034529     7.206550557      0.000000000      0.000000000
    19.053034529     7.853841317      0.000000000      0.000000000
    19.053034529     8.506832843      0.000000000      0.000000000
    19.053034529     9.166232324      0.000000000      0.000000000
    19.053034529     9.832827187      0.000000000      0.000000000
    19.053034529    10.507502518      0.000000000      0.000000000
    19.053034529    11.191263275      0.000000000      0.000000000
    19.053034529    11.885263031      0.000000000      0.000000000
    19.053034529    12.590841867      0.000000000      0.000000000
    19.053034529    13.309577325      0.000000000      0.000000000
    19.053034529    14.043354475      0.000000000      0.000000000
    19.053034529    14.794464838      0.000000000      0.000000000
    19.053034529    15.565750362      0.000000000      0.000000000
    19.053034529    16.360820723      0.000000000      0.000000000
    19.053034529    17.184396135      0.000000000      0.000000000
    19.053034529    18.042878718      0.000000000      0.000000000
    19.053034529    18.945374484      0.000000000      0.000000000
    19.053034529    19.905702258      0.000000000      0.000000000
    19.053034529    20.946907526      0.000000000      0.000000000
    19.053034529    22.113746483      0.000000000      0.000000000
    19.053034529    23.523522399      0.000000000      0.000000000
    20.011843556     0.309074472      0.000000000      0.000000000
    20.011843556     0.927406866      0.000000000      0.000000000
    20.011843556     1.546291032      0.000000000      0.000000000
    20.011843556     2.166099581      0.000000000      0.000000000
    20.011843556     2.787212382      0.000000000      0.000000000
    20.011843556     3.410019700      0.000000000      0.000000000
    20.011843556     4.034925580      0.000000000      0.000000000
    20.011843556     4.662351564      0.000000000      0.000000000
    20.011843556     5.292740862      0.000000000      0.000000000
    20.011843556     5.926563084      0.000000000      0.000000000
    20.011843556     6.564319719      0.000000000      0.000000000
    20.011843556     7.206550557      0.000000000      0.000000000
    20.011843556     7.853841317      0.000000000      0.000000000
    20.011843556     8.506832843      0.000000000      0.000000000
    20.011843556     9.166232324      0.000000000      0.000000000
    20.011843556     9.832827187      0.000000000      0.000000000
    20.011843556    10.507502518      0.000000000      0.000000000
    20.011843556    11.191263275      0.000000000      0.000000000
    20.011843556    11.885263031      0.000000000      0.000000000
    20.011843556    12.590841867      0.000000000      0.000000000
    20.011843556    13.309577325      0.000000000      0.000000000
    20.011843556    14.043354475      0.000000000      0.000000000
    20.011843556    14.794464838      0.000000000      0.000000000
    20.011843556    15.565750362      0.000000000      0.000000000
    20.011843556    16.360820723      0.000000000      0.000000000
    20.011843556    17.184396135      0.000000000      0.000000000
    20.011843556    18.042878718      0.000000000      0.000000000
    20.011843556    18.945374484      0.000000000      0.000000000
    20.011843556    19.905702258      0.000000000      0.000000000
    20.011843556    20.946907526      0.000000000      0.000000000
    20.011843556    22.113746483      0.000000000      0.000000000
    20.011843556    23.523522399      0.000000000      0.000000000
    21.051459732     0.309074472      0.000000000      0.000000000
    21.051459732     0.927406866      0.000000000      0.000000000
    21.051459732     1.546291032      0.000000000      0.000000000
    21.051459732     2.166099581      0.000000000      0.000000000
    21.051459732     2.787212382      0.000000000      0.000000000
    21.051459732     3.410019700      0.000000000      0.000000000
    21.051459732     4.034925580      0.000000000      0.000000000
    21.051459732     4.662351564      0.000000000      0.000000000
    21.051459732     5.292740862      0.000000000      0.000000000
    21.051459732     5.926563084      0.000000000      0.000000000
    21.051459732     6.564319719      0.000000000      0.000000000
    21.051459732     7.206550557      0.000000000      0.000000000
    21.051459732     7.853841317      0.000000000      0.000000000
    21.051459732     8.506832843      0.000000000      0.000000000
    21.051459732     9.166232324      0.000000000      0.000000000
    21.051459732     9.832827187      0.000000000      0.000000000
    21.051459732    10.507502518      0.000000000      0.000000000
    21.051459732    11.191263275      0.000000000      0.000000000
    21.051459732    11.885263031      0.000000000      0.000000000
    21.051459732    12.590841867      0.000000000      0.000000000
    21.051459732    13.309577325      0.000000000      0.000000000
    21.051459732    14.043354475      0.000000000      0.000000000
    21.051459732    14.794464838      0.000000000      0.000000000
    21.051459732    15.565750362      0.000000000      0.000000000
    21.051459732    16.360820723      0.000000000      0.000000000
    21.051459732    17.184396135      0.000000000      0.000000000
    21.051459732    18.042878718      0.000000000      0.000000000
    21.051459732    18.945374484      0.000000000      0.000000000
    21.051459732    19.905702258      0.000000000      0.000000000
    21.051459732    20.946907526      0.000000000      0.000000000
    21.051459732    22.113746483      0.000000000      0.000000000
    21.051459732    23.523522399      0.000000000      0.000000000
    22.216584821     0.309074472      0.000000000      0.000000000
    22.216584821     0.927406866      0.000000000      0.000000000
    22.216584821     1.546291032      0.000000000      0.000000000
    22.216584821     2.166099581      0.000000000      0.000000000
    22.216584821     2.787212382      0.000000000      0.000000000
    22.216584821     3.410019700      0.000000000      0.000000000
    22.216584821     4.034925580      0.000000000      0.000000000
    22.216584821     4.662351564      0.000000000      0.000000000
    22.216584821     5.292740862      0.000000000      0.000000000
    22.216584821     5.926563084      0.000000000      0.000000000
    22.216584821     6.564319719      0.000000000      0.000000000
    22.216584821     7.206550557      0.000000000      0.000000000
    22.216584821     7.853841317      0.000000000      0.000000000
    22.216584821     8.506832843      0.000000000      0.000000000
    22.216584821     9.166232324      0.000000000      0.000000000
    22.216584821     9.832827187      0.000000000      0.000000000
    22.216584821    10.507502518      0.000000000      0.000000000
    22.216584821    11.191263275      0.000000000      0.000000000
    22.216584821    11.885263031      0.000000000      0.000000000
    22.216584821    12.590841867      0.000000000      0.000000000
    22.216584821    13.309577325      0.000000000      0.000000000
    22.216584821    14.043354475      0.000000000      0.000000000
    22.216584821    14.794464838      0.000000000      0.000000000
    22.216584821    15.565750362      0.000000000      0.000000000
    22.216584821    16.360820723      0.000000000      0.000000000
    22.216584821    17.184396135      0.000000000      0.000000000
    22.216584821    18.042878718      0.000000000      0.000000000
    22.216584821    18.945374484      0.000000000      0.000000000
    22.216584821    19.905702258      0.000000000      0.000000000
    22.216584821    20.946907526      0.000000000      0.000000000
    22.216584821    22.113746483      0.000000000      0.000000000
    22.216584821    23.523522399      0.000000000      0.000000000
    23.624378300     0.309074472      0.000000000      0.000000000
    23.624378300     0.927406866      0.000000000      0.000000000
    23.624378300     1.546291032      0.000000000      0.000000000
    23.624378300     2.166099581      0.000000000      0.000000000
    23.624378300     2.787212382      0.000000000      0.000000000
    23.624378300     3.410019700      0.000000000      0.000000000
    23.624378300     4.034925580      0.000000000      0.000000000
    23.624378300     4.662351564      0.000000000      0.000000000
    23.624378300     5.292740862      0.000000000      0.000000000
    23.624378300     5.926563084      0.000000000      0.000000000
    23.624378300     6.564319719      0.000000000      0.000000000
    23.624378300     7.206550557      0.000000000      0.000000000
    23.624378300     7.853841317      0.000000000      0.000000000
    23.624378300     8.506832843      0.000000000      0.000000000
    23.624378300     9.166232324      0.000000000      0.000000000
    23.624378300     9.832827187      0.000000000      0.000000000
    23.624378300    10.507502518      0.000000000      0.000000000
    23.624378300    11.191263275      0.000000000      0.000000000
    23.624378300    11.885263031      0.000000000      0.000000000
    23.624378300    12.590841867      0.000000000      0.000000000
    23.624378300    13.309577325      0.000000000      0.000000000
    23.624378300    14.043354475      0.000000000      0.000000000
    23.624378300    14.794464838      0.000000000      0.000000000
    23.624378300    15.565750362      0.000000000      0.000000000
    23.624378300    16.360820723      0.000000000      0.000000000
    23.624378300    17.184396135      0.000000000      0.000000000
    23.624378300    18.042878718      0.000000000      0.000000000
    23.624378300    18.945374484      0.000000000      0.000000000
    23.624378300    19.905702258      0.000000000      0.000000000
    23.624378300    20.946907526      0.000000000      0.000000000
    23.624378300    22.113746483      0.000000000      0.000000000
    23.624378300    23.523522399      0.000000000      0.000000000
